Stimuli_ID	Vocalist_ID	Technique	Artist	Song	Lyrics	Duration	Tempo	Time_signature	Original_Corresponding_Excerpt	WAV_Path	Credits	Session_date_YMD	logMel_Path	Spectral_Centroid	Gender	Age_at_recording	band_url	annotations
STIM-210	B	Growling_V	Whitechapel	Single File to Dehumanization	"""I'm a slave to myself"""	3482.99	140	5/4	EXCE-137	static/triple_twelve/STIM-210.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-210.png	2685.209157	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-211	B	Growling_NV	Job for a Cowboy	The Celestial Antidote	"""Lord comes in a tiny"""	1880.82	150	3/4	EXCE-151	static/triple_twelve/STIM-211.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-211.png	2405.469236	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-212	B	Growling_V	Job for a Cowboy	The Celestial Antidote	"""Lord comes in a tiny"""	2089.8	150	3/4	EXCE-151	static/triple_twelve/STIM-212.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-212.png	2875.426933	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-213	B	Growling_NV	The Faceless	Shake The Disease	"""In spirit I'll be there"""	3366.89	112	6/4	EXCE-027	static/triple_twelve/STIM-213.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-213.png	2017.587047	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-214	B	Growling_V	The Faceless	Shake The Disease	"""In spirit I'll be there"""	3088.25	112	6/4	EXCE-027	static/triple_twelve/STIM-214.wav	Daniel Hoke Hosey III	20250506	static/triple_twelve/logMel/STIM-214.png	2759.616893	Male		https://open.spotify.com/artist/1X5JBMNf6cgE6snRQX3fkK?si=4Anj9P0PR2eh8wobhwM4wQ	
STIM-215	C	Clean	Protest the Hero	Tapestry	"""Like a million other soldiers"""	3541.04	85	4/4	EXCE-131	static/triple_twelve/STIM-215.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-215.png	3372.356908	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-216	C	Clean_FLAT	Protest the Hero	Tapestry	"""Like a million other soldiers"""	3750.02	85	4/4	EXCE-131	static/triple_twelve/STIM-216.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-216.png	2780.669827	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-217	C	Clean	Metallica	Chasing Light	"""turn so you won't see"""	2472.93	90	4/4	EXCE-125	static/triple_twelve/STIM-217.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-217.png	3529.846861	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-218	C	Clean_FLAT	Metallica	Chasing Light	"""turn so you won't see"""	2623.85	90	4/4	EXCE-125	static/triple_twelve/STIM-218.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-218.png	2666.413782	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-219	C	Clean	Protest the Hero	Rivet	"""Land of common sense"""	2983.76	100	4/4	EXCE-133	static/triple_twelve/STIM-219.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-219.png	3607.501472	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-220	C	Clean_FLAT	Protest the Hero	Rivet	"""Land of common sense"""	3006.98	100	4/4	EXCE-133	static/triple_twelve/STIM-220.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-220.png	3372.792139	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-221	C	Clean	Metallica	Murder One	"""Still hear your thunder"""	3366.89	105	4/4	EXCE-123	static/triple_twelve/STIM-221.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-221.png	3421.140775	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-222	C	Clean_FLAT	Metallica	Murder One	"""Still hear your thunder"""	3285.62	105	4/4	EXCE-123	static/triple_twelve/STIM-222.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-222.png	2536.535556	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-223	C	Screaming_NV	Cradle of Filth	Of Mist And Midnight Skies	"""We will ride again"""	3866.12	135	4/4	EXCE-077	static/triple_twelve/STIM-223.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-223.png	2658.581305	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-224	C	Screaming_V	Cradle of Filth	Of Mist And Midnight Skies	"""We will ride again"""	3262.4	135	4/4	EXCE-077	static/triple_twelve/STIM-224.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-224.png	2634.319076	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-225	C	Screaming_NV	Chelsea Grin	Cursed	"""May the fallen rise"""	3715.19	120	4/4	EXCE-086	static/triple_twelve/STIM-225.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-225.png	3010.143788	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-226	C	Screaming_V	Chelsea Grin	Cursed	"""May the fallen rise"""	3517.82	120	4/4	EXCE-086	static/triple_twelve/STIM-226.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-226.png	2726.915848	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-227	C	Screaming_NV	Chelsea Grin	Last Breath	"""I have not seen you smile"""	3541.04	118	4/4	EXCE-085	static/triple_twelve/STIM-227.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-227.png	3103.855597	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-228	C	Screaming_V	Chelsea Grin	Last Breath	"""I have not seen you smile"""	3680.36	118	4/4	EXCE-085	static/triple_twelve/STIM-228.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-228.png	2791.102001	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
